item_id,text,system,score
item-098,"Given a log line about tone rewriting: Say whether this describes a regression, in one word.",gemini-flash,1
item-098,"Given a log line about tone rewriting: Say whether this describes a regression, in one word.",qwen-72b,0
item-099,Given a PR description about citation lookup: Extract every date and normalise it to ISO 8601.,gpt-4o-mini,0
item-099,Given a PR description about citation lookup: Extract every date and normalise it to ISO 8601.,llama-3-8b,1
item-099,Given a PR description about citation lookup: Extract every date and normalise it to ISO 8601.,mistral-7b,0
item-099,Given a PR description about citation lookup: Extract every date and normalise it to ISO 8601.,claude-haiku,1
item-099,Given a PR description about citation lookup: Extract every date and normalise it to ISO 8601.,gpt-4o,1
item-099,Given a PR description about citation lookup: Extract every date and normalise it to ISO 8601.,claude-sonnet,1
item-099,Given a PR description about citation lookup: Extract every date and normalise it to ISO 8601.,gemini-flash,1
item-099,Given a PR description about citation lookup: Extract every date and normalise it to ISO 8601.,qwen-72b,1
item-100,Given a stack trace about arithmetic word problems: List the table names this touches.,gpt-4o-mini,1
item-100,Given a stack trace about arithmetic word problems: List the table names this touches.,llama-3-8b,0
item-100,Given a stack trace about arithmetic word problems: List the table names this touches.,mistral-7b,1
item-100,Given a stack trace about arithmetic word problems: List the table names this touches.,claude-haiku,0
item-100,Given a stack trace about arithmetic word problems: List the table names this touches.,gpt-4o,1
item-100,Given a stack trace about arithmetic word problems: List the table names this touches.,claude-sonnet,0
item-100,Given a stack trace about arithmetic word problems: List the table names this touches.,gemini-flash,0
item-100,Given a stack trace about arithmetic word problems: List the table names this touches.,qwen-72b,1
item-101,"Given a support ticket about SQL generation: Say whether this describes a regression, in one word.",gpt-4o-mini,1
item-101,"Given a support ticket about SQL generation: Say whether this describes a regression, in one word.",llama-3-8b,1
item-101,"Given a support ticket about SQL generation: Say whether this describes a regression, in one word.",mistral-7b,1
item-101,"Given a support ticket about SQL generation: Say whether this describes a regression, in one word.",claude-haiku,1
item-101,"Given a support ticket about SQL generation: Say whether this describes a regression, in one word.",gpt-4o,1
item-101,"Given a support ticket about SQL generation: Say whether this describes a regression, in one word.",claude-sonnet,1
item-101,"Given a support ticket about SQL generation: Say whether this describes a regression, in one word.",gemini-flash,1
item-101,"Given a support ticket about SQL generation: Say whether this describes a regression, in one word.",qwen-72b,1
item-102,"Given a CSV export about date parsing: Summarise what changed, in under twenty words.",gpt-4o-mini,0
item-102,"Given a CSV export about date parsing: Summarise what changed, in under twenty words.",llama-3-8b,1
item-102,"Given a CSV export about date parsing: Summarise what changed, in under twenty words.",mistral-7b,0
item-102,"Given a CSV export about date parsing: Summarise what changed, in under twenty words.",claude-haiku,0
item-102,"Given a CSV export about date parsing: Summarise what changed, in under twenty words.",gpt-4o,1
item-102,"Given a CSV export about date parsing: Summarise what changed, in under twenty words.",claude-sonnet,1
item-102,"Given a CSV export about date parsing: Summarise what changed, in under twenty words.",gemini-flash,1
item-102,"Given a CSV export about date parsing: Summarise what changed, in under twenty words.",qwen-72b,1
item-103,Given a support ticket about unit conversion: List the table names this touches.,gpt-4o-mini,0
item-103,Given a support ticket about unit conversion: List the table names this touches.,llama-3-8b,0
item-103,Given a support ticket about unit conversion: List the table names this touches.,mistral-7b,0
item-103,Given a support ticket about unit conversion: List the table names this touches.,claude-haiku,1
item-103,Given a support ticket about unit conversion: List the table names this touches.,gpt-4o,1
item-103,Given a support ticket about unit conversion: List the table names this touches.,claude-sonnet,1
item-103,Given a support ticket about unit conversion: List the table names this touches.,gemini-flash,0
item-103,Given a support ticket about unit conversion: List the table names this touches.,qwen-72b,1
item-104,Given a PR description about JSON extraction: Extract every date and normalise it to ISO 8601.,gpt-4o-mini,1
item-104,Given a PR description about JSON extraction: Extract every date and normalise it to ISO 8601.,llama-3-8b,0
item-104,Given a PR description about JSON extraction: Extract every date and normalise it to ISO 8601.,mistral-7b,0
item-104,Given a PR description about JSON extraction: Extract every date and normalise it to ISO 8601.,claude-haiku,1
item-104,Given a PR description about JSON extraction: Extract every date and normalise it to ISO 8601.,gpt-4o,1
item-104,Given a PR description about JSON extraction: Extract every date and normalise it to ISO 8601.,claude-sonnet,1
item-104,Given a PR description about JSON extraction: Extract every date and normalise it to ISO 8601.,gemini-flash,0
item-104,Given a PR description about JSON extraction: Extract every date and normalise it to ISO 8601.,qwen-72b,1
item-105,Given a log line about summarisation: Give the smallest regex that matches all of these and nothing else.,gpt-4o-mini,1
item-105,Given a log line about summarisation: Give the smallest regex that matches all of these and nothing else.,llama-3-8b,0
item-105,Given a log line about summarisation: Give the smallest regex that matches all of these and nothing else.,mistral-7b,0
item-105,Given a log line about summarisation: Give the smallest regex that matches all of these and nothing else.,claude-haiku,0
item-105,Given a log line about summarisation: Give the smallest regex that matches all of these and nothing else.,gpt-4o,1
item-105,Given a log line about summarisation: Give the smallest regex that matches all of these and nothing else.,claude-sonnet,1
item-105,Given a log line about summarisation: Give the smallest regex that matches all of these and nothing else.,gemini-flash,1
item-105,Given a log line about summarisation: Give the smallest regex that matches all of these and nothing else.,qwen-72b,1
item-106,"Given a PR description about code review: Say whether this describes a regression, in one word.",gpt-4o-mini,0
item-106,"Given a PR description about code review: Say whether this describes a regression, in one word.",llama-3-8b,0
item-106,"Given a PR description about code review: Say whether this describes a regression, in one word.",mistral-7b,1
item-106,"Given a PR description about code review: Say whether this describes a regression, in one word.",claude-haiku,0
item-106,"Given a PR description about code review: Say whether this describes a regression, in one word.",gpt-4o,1
